date,strategy,equity,return_since_tracking_start_pct,position
2026-08-11 19:45:00,"ATR_Vol_Breakout(14,k=1.5)",91695.0,-0.241,-1.0
2026-08-11 19:45:00,"Bollinger_Reversion(20,2sd)",105814.0,0.339,0.0
2026-08-11 19:45:00,Donchian_Breakout(20),96427.0,-1.253,-1.0
2026-08-11 19:45:00,Engulfing_Reversal(0.3),108168.5,-0.295,-1.0
2026-08-11 19:45:00,Inside_Bar_Breakout(0.6),105158.5,0.166,-1.0
2026-08-11 19:45:00,MACD_Momentum(12/26/9),94446.0,0.227,1.0
2026-08-11 19:45:00,MA_Crossover(10/50),98023.0,-0.645,-1.0
2026-08-11 19:45:00,Opening_Range_Breakout(6),95299.5,-0.023,-1.0
2026-08-11 19:45:00,"RSI_Reversion(14,30/70)",97902.5,0.13,0.0
2026-08-11 19:45:00,"Supertrend(10,m=3.0)",91228.0,-0.698,-1.0
2026-08-11 19:45:00,"VWAP_Reversion(20,2%)",100222.0,0.0,0.0
2026-08-11 19:45:00,"ZScore_Reversion(20,z=2.0)",99083.0,0.596,0.0
2026-08-12 03:00:00,"ATR_Vol_Breakout(14,k=1.5)",91527.0,-0.424,-1.0
2026-08-12 03:00:00,"Bollinger_Reversion(20,2sd)",105786.5,0.313,-1.0
2026-08-12 03:00:00,Donchian_Breakout(20),96308.0,-1.375,1.0
2026-08-12 03:00:00,Engulfing_Reversal(0.3),107856.5,-0.582,-1.0
2026-08-12 03:00:00,Inside_Bar_Breakout(0.6),104990.5,0.006,-1.0
2026-08-12 03:00:00,MACD_Momentum(12/26/9),94614.0,0.405,1.0
2026-08-12 03:00:00,MA_Crossover(10/50),97855.0,-0.815,-1.0
2026-08-12 03:00:00,Opening_Range_Breakout(6),95131.5,-0.199,-1.0
2026-08-12 03:00:00,"RSI_Reversion(14,30/70)",97902.5,0.13,0.0
2026-08-12 03:00:00,"Supertrend(10,m=3.0)",91050.0,-0.892,1.0
2026-08-12 03:00:00,"VWAP_Reversion(20,2%)",100222.0,0.0,0.0
2026-08-12 03:00:00,"ZScore_Reversion(20,z=2.0)",99055.5,0.569,-1.0
2026-08-12 03:45:00,"ATR_Vol_Breakout(14,k=1.5)",91532.0,-0.418,-1.0
2026-08-12 03:45:00,"Bollinger_Reversion(20,2sd)",105791.5,0.318,-1.0
2026-08-12 03:45:00,Donchian_Breakout(20),96303.0,-1.38,1.0
2026-08-12 03:45:00,Engulfing_Reversal(0.3),107861.5,-0.577,-1.0
2026-08-12 03:45:00,Inside_Bar_Breakout(0.6),104995.5,0.011,-1.0
2026-08-12 03:45:00,MACD_Momentum(12/26/9),94700.0,0.399,1.0
2026-08-12 03:45:00,MA_Crossover(10/50),97702.0,-0.814,1.0
2026-08-12 03:45:00,Opening_Range_Breakout(6),95136.5,-0.194,-1.0
2026-08-12 03:45:00,"RSI_Reversion(14,30/70)",97847.5,0.13,0.0
2026-08-12 03:45:00,"Supertrend(10,m=3.0)",91045.0,-0.897,1.0
2026-08-12 03:45:00,"VWAP_Reversion(20,2%)",100222.0,0.0,0.0
2026-08-12 03:45:00,"ZScore_Reversion(20,z=2.0)",99002.5,0.574,-1.0
2026-08-12 05:00:00,"ATR_Vol_Breakout(14,k=1.5)",92419.5,-0.403,-1.0
2026-08-12 05:00:00,"Bollinger_Reversion(20,2sd)",105916.5,0.332,-1.0
2026-08-12 05:00:00,Donchian_Breakout(20),96258.5,-1.391,1.0
2026-08-12 05:00:00,Engulfing_Reversal(0.3),106325.0,-0.594,1.0
2026-08-12 05:00:00,Inside_Bar_Breakout(0.6),105007.0,0.025,-1.0
2026-08-12 05:00:00,MACD_Momentum(12/26/9),95129.5,0.374,1.0
2026-08-12 05:00:00,MA_Crossover(10/50),97861.5,-0.862,1.0
2026-08-12 05:00:00,Opening_Range_Breakout(6),95203.0,-0.176,-1.0
2026-08-12 05:00:00,"RSI_Reversion(14,30/70)",97869.0,0.13,0.0
2026-08-12 05:00:00,"Supertrend(10,m=3.0)",91027.5,-0.913,1.0
2026-08-12 05:00:00,"VWAP_Reversion(20,2%)",100222.0,0.0,0.0
2026-08-12 05:00:00,"ZScore_Reversion(20,z=2.0)",98987.0,0.586,-1.0
2026-08-12 06:15:00,"ATR_Vol_Breakout(14,k=1.5)",91505.0,-0.448,-1.0
2026-08-12 06:15:00,"Bollinger_Reversion(20,2sd)",105764.5,0.293,-1.0
2026-08-12 06:15:00,Donchian_Breakout(20),96330.0,-1.352,1.0
2026-08-12 06:15:00,Engulfing_Reversal(0.3),107711.5,-0.716,-1.0
2026-08-12 06:15:00,Inside_Bar_Breakout(0.6),104968.5,-0.015,-1.0
2026-08-12 06:15:00,MACD_Momentum(12/26/9),94527.0,0.313,1.0
2026-08-12 06:15:00,MA_Crossover(10/50),97857.0,-0.813,1.0
2026-08-12 06:15:00,Opening_Range_Breakout(6),95109.5,-0.222,-1.0
2026-08-12 06:15:00,"RSI_Reversion(14,30/70)",97902.5,0.13,0.0
2026-08-12 06:15:00,"Supertrend(10,m=3.0)",91072.0,-0.868,1.0
2026-08-12 06:15:00,"VWAP_Reversion(20,2%)",100222.0,0.0,0.0
2026-08-12 06:15:00,"ZScore_Reversion(20,z=2.0)",99088.5,0.602,0.0
2026-08-12 07:00:00,"ATR_Vol_Breakout(14,k=1.5)",91438.5,-0.52,-1.0
2026-08-12 07:00:00,"Bollinger_Reversion(20,2sd)",105698.0,0.229,-1.0
2026-08-12 07:00:00,Donchian_Breakout(20),96396.5,-1.284,1.0
2026-08-12 07:00:00,Engulfing_Reversal(0.3),107747.0,-0.683,1.0
2026-08-12 07:00:00,Inside_Bar_Breakout(0.6),104902.0,-0.078,-1.0
2026-08-12 07:00:00,MACD_Momentum(12/26/9),94593.5,0.383,1.0
2026-08-12 07:00:00,MA_Crossover(10/50),97923.5,-0.746,1.0
2026-08-12 07:00:00,Opening_Range_Breakout(6),95043.0,-0.292,-1.0
2026-08-12 07:00:00,"RSI_Reversion(14,30/70)",97902.5,0.13,0.0
2026-08-12 07:00:00,"Supertrend(10,m=3.0)",91138.5,-0.796,1.0
2026-08-12 07:00:00,"VWAP_Reversion(20,2%)",100222.0,0.0,0.0
2026-08-12 07:00:00,"ZScore_Reversion(20,z=2.0)",99071.0,0.584,-1.0
2026-08-12 08:00:00,"ATR_Vol_Breakout(14,k=1.5)",91390.5,-0.572,-1.0
2026-08-12 08:00:00,"Bollinger_Reversion(20,2sd)",105650.0,0.184,-1.0
2026-08-12 08:00:00,Donchian_Breakout(20),96444.5,-1.235,1.0
2026-08-12 08:00:00,Engulfing_Reversal(0.3),107795.0,-0.639,1.0
2026-08-12 08:00:00,Inside_Bar_Breakout(0.6),104854.0,-0.124,-1.0
2026-08-12 08:00:00,MACD_Momentum(12/26/9),94641.5,0.434,1.0
2026-08-12 08:00:00,MA_Crossover(10/50),97971.5,-0.697,1.0
2026-08-12 08:00:00,Opening_Range_Breakout(6),94995.0,-0.342,-1.0
2026-08-12 08:00:00,"RSI_Reversion(14,30/70)",97902.5,0.13,0.0
2026-08-12 08:00:00,"Supertrend(10,m=3.0)",91186.5,-0.743,1.0
2026-08-12 08:00:00,"VWAP_Reversion(20,2%)",100222.0,0.0,0.0
2026-08-12 08:00:00,"ZScore_Reversion(20,z=2.0)",99023.0,0.536,-1.0
2026-08-12 09:00:00,"ATR_Vol_Breakout(14,k=1.5)",91309.5,-0.66,-1.0
2026-08-12 09:00:00,"Bollinger_Reversion(20,2sd)",105569.0,0.107,-1.0
2026-08-12 09:00:00,Donchian_Breakout(20),96525.5,-1.152,1.0
2026-08-12 09:00:00,Engulfing_Reversal(0.3),107876.0,-0.564,1.0
2026-08-12 09:00:00,Inside_Bar_Breakout(0.6),104773.0,-0.201,-1.0
2026-08-12 09:00:00,MACD_Momentum(12/26/9),94813.5,0.519,1.0
2026-08-12 09:00:00,MA_Crossover(10/50),97896.5,-0.616,1.0
2026-08-12 09:00:00,Opening_Range_Breakout(6),94914.0,-0.427,-1.0
2026-08-12 09:00:00,"RSI_Reversion(14,30/70)",97811.5,0.093,-1.0
2026-08-12 09:00:00,"Supertrend(10,m=3.0)",91267.5,-0.655,1.0
2026-08-12 09:00:00,"VWAP_Reversion(20,2%)",100222.0,0.0,0.0
2026-08-12 09:00:00,"ZScore_Reversion(20,z=2.0)",98884.0,0.454,-1.0
2026-08-12 10:00:00,"ATR_Vol_Breakout(14,k=1.5)",91249.0,-0.726,-1.0
2026-08-12 10:00:00,"Bollinger_Reversion(20,2sd)",105508.5,0.05,-1.0
2026-08-12 10:00:00,Donchian_Breakout(20),96586.0,-1.09,1.0
