timestamp,open,high,low,close,volume
2026-08-06 12:15:00,64480.47,64557.35,64450.79,64552.35,15.27892
2026-08-06 12:30:00,64552.35,64597.13,64504.70,64533.54,11.8953
2026-08-06 12:45:00,64532.25,64538.03,64384.39,64415.37,19.10517
2026-08-06 13:00:00,64419.50,64448.47,64200.37,64256.97,39.73104
2026-08-06 13:15:00,64256.25,64302.21,64173.65,64245.40,19.90843
2026-08-06 13:30:00,64245.40,64437.02,64165.18,64400.02,52.40205
2026-08-06 13:45:00,64396.50,64528.67,64376.75,64424.20,40.86047
2026-08-06 14:00:00,64423.46,64557.65,64374.44,64463.97,54.75295
2026-08-06 14:15:00,64459.55,64583.70,64415.04,64422.33,46.5491
2026-08-06 14:30:00,64431.08,64835.69,64348.26,64807.8,69.69465
2026-08-06 14:45:00,64809.1,64854.4,64674.46,64774.57,50.26356
2026-08-06 15:00:00,64774.57,64989.09,64757.16,64859.32,43.22904
2026-08-06 15:15:00,64846.33,64896.62,64703.12,64830.35,35.16025
2026-08-06 15:30:00,64830.35,64873.23,64702.28,64749.63,21.47701
2026-08-06 15:45:00,64748.34,64869.79,64618.71,64623.17,15.28421
2026-08-06 16:00:00,64628.19,64718.09,64587.53,64641.8,23.95692
2026-08-06 16:15:00,64641.8,64691.86,64581.56,64654.58,16.38652
2026-08-06 16:30:00,64654.33,64765.1,64609.37,64714.22,12.19822
2026-08-06 16:45:00,64714.16,64778.98,64659.44,64759.87,15.05982
2026-08-06 17:00:00,64755.54,64842.42,64712.7,64712.7,23.34433
2026-08-06 17:15:00,64713.7,64749.61,64667.63,64682.85,16.026
2026-08-06 17:30:00,64680.93,64716.34,64543.38,64591.25,24.57182
2026-08-06 17:45:00,64595.24,64654.87,64575.08,64614.27,16.20012
2026-08-06 18:00:00,64614.28,64621.14,64467.92,64537.99,25.22662
2026-08-06 18:15:00,64539.29,64594.0,64498.36,64518.25,19.24317
2026-08-06 18:30:00,64518.25,64520.12,64402.88,64414.22,23.57849
2026-08-06 18:45:00,64414.22,64451.98,64371.75,64423.0,20.16558
2026-08-06 19:00:00,64421.79,64468.03,64411.88,64436.27,23.49944
2026-08-06 19:15:00,64434.98,64459.7,64385.88,64400.54,15.71194
2026-08-06 19:30:00,64398.7,64453.69,64356.9,64428.65,18.42994
2026-08-06 19:45:00,64435.07,64477.28,64392.19,64449.67,20.52765
2026-08-06 20:00:00,64443.6,64541.68,64443.6,64527.8,20.63398
2026-08-06 20:15:00,64528.63,64535.1,64439.15,64482.72,18.33658
2026-08-06 20:30:00,64486.91,64493.22,64450.49,64465.64,8.58794
2026-08-06 20:45:00,64461.5,64483.89,64438.01,64440.78,9.27209
2026-08-06 21:00:00,64439.7,64508.61,64439.7,64480.22,19.03157
2026-08-06 21:15:00,64492.25,64524.89,64452.45,64455.17,8.42994
2026-08-06 21:30:00,64455.17,64487.54,64406.21,64463.33,11.82231
2026-08-06 21:45:00,64451.66,64487.29,64435.43,64441.94,4.00373
2026-08-06 22:00:00,64445.36,64456.77,64382.84,64440.47,6.37733
2026-08-06 22:15:00,64439.23,64439.51,64321.47,64359.05,5.96887
2026-08-06 22:30:00,64371.03,64394.2,64329.09,64344.16,5.53312
2026-08-06 22:45:00,64346.3,64375.62,64344.11,64345.01,3.66346
2026-08-06 23:00:00,64350.33,64372.6,64337.6,64339.12,5.50956
2026-08-06 23:15:00,64338.58,64349.17,64221.09,64255.25,8.62334
2026-08-06 23:30:00,64255.25,64263.28,64204.92,64222.02,8.90023
2026-08-06 23:45:00,64222.81,64335.81,64192.39,64330.27,10.70722
2026-08-07 00:00:00,64331.44,64414.15,64283.93,64289.56,12.7567
2026-08-07 00:15:00,64286.39,64319.89,64229.54,64274.83,12.70036
2026-08-07 00:30:00,64266.06,64346.72,64235.57,64326.37,8.54429
2026-08-07 00:45:00,64335.75,64344.23,64260.32,64316.98,10.19241
2026-08-07 01:00:00,64322.63,64454.3,64322.63,64363.17,12.3924
2026-08-07 01:15:00,64363.17,64437.09,64308.97,64422.59,16.21531
2026-08-07 01:30:00,64427.28,64482.77,64294.73,64375.43,13.93166
2026-08-07 01:45:00,64382.95,64457.06,64380.32,64427.13,11.26641
2026-08-07 02:00:00,64427.12,64437.55,64250.83,64397.24,14.08492
2026-08-07 02:15:00,64397.69,64547.83,64304.46,64329.16,26.05255
2026-08-07 02:30:00,64330.48,64422.86,64274.52,64412.0,15.64132
2026-08-07 02:45:00,64414.72,64477.76,64391.84,64398.66,11.51329
2026-08-07 03:00:00,64396.1,64411.65,64315.08,64339.25,6.92517
2026-08-07 03:15:00,64332.04,64347.6,64259.25,64318.15,9.55653
2026-08-07 03:30:00,64315.53,64378.69,64308.38,64347.79,7.80338
2026-08-07 03:45:00,64342.68,64371.55,64268.87,64288.63,6.48432
2026-08-07 04:00:00,64289.98,64330.12,64242.55,64312.53,6.01003
2026-08-07 04:15:00,64312.58,64367.02,64289.8,64299.97,4.11859
2026-08-07 04:30:00,64295.31,64362.16,64250.49,64250.49,5.1495
2026-08-07 04:45:00,64254.47,64267.37,64157.55,64254.04,7.57487
2026-08-07 05:00:00,64254.98,64268.52,64188.67,64248.32,2.92755
2026-08-07 05:15:00,64248.05,64265.4,64174.64,64179.47,1.76905
2026-08-07 05:30:00,64182.66,64282.45,64178.61,64276.22,2.56149
2026-08-07 05:45:00,64276.21,64397.7,64249.73,64339.51,5.50108
2026-08-07 06:00:00,64332.93,64412.29,64315.09,64409.23,3.1266
2026-08-07 06:15:00,64416.43,64468.72,64380.44,64422.89,5.04767
2026-08-07 06:30:00,64422.89,64433.03,64344.74,64358.38,3.40363
2026-08-07 06:45:00,64362.75,64375.95,64282.01,64302.66,13.48158
2026-08-07 07:00:00,64302.66,64374.31,64257.79,64338.04,2.4909
2026-08-07 07:15:00,64338.05,64433.5,64331.49,64419.04,10.25114
2026-08-07 07:30:00,64408.12,64424.63,64368.06,64377.68,2.63096
2026-08-07 07:45:00,64373.65,64378.21,64309.12,64320.42,2.09653
2026-08-07 08:00:00,64319.84,64385.59,64296.86,64367.15,5.57362
2026-08-07 08:15:00,64367.15,64459.05,64367.15,64446.09,4.3034
2026-08-07 08:30:00,64446.09,64676.74,64446.09,64630.61,9.88987
2026-08-07 08:45:00,64632.03,64632.03,64577.65,64604.94,5.73436
2026-08-07 09:00:00,64604.95,64778.05,64604.95,64736.98,8.07493
2026-08-07 09:15:00,64728.64,64883.43,64728.64,64833.04,11.99001
2026-08-07 09:30:00,64834.74,64966.27,64804.12,64906.79,13.81361
2026-08-07 09:45:00,64907.34,64915.27,64821.98,64838.1,5.07279
2026-08-07 10:00:00,64838.18,64876.58,64797.37,64847.41,6.20269
2026-08-07 10:15:00,64847.41,64901.29,64802.53,64901.29,2.82104
2026-08-07 10:30:00,64895.7,64919.27,64854.52,64865.16,2.18972
2026-08-07 10:45:00,64866.51,64919.32,64866.29,64895.96,3.64757
2026-08-07 11:00:00,64895.97,64981.92,64894.24,64965.5,5.54119
2026-08-07 11:15:00,64965.5,65222.57,64934.55,65078.3,14.52661
2026-08-07 11:30:00,65078.31,65101.28,65005.08,65025.01,11.10954
2026-08-07 11:45:00,65025.01,65047.92,64994.16,65024.71,12.88369
2026-08-07 12:00:00,65027.47,65284.81,65026.21,65215.0,29.88287
2026-08-07 12:15:00,65215.0,65240.68,65063.97,65116.09,15.18905
2026-08-07 12:30:00,65130.69,65365.89,64975.67,65152.09,76.08929
2026-08-07 12:45:00,65159.14,65396.97,65159.14,65294.58,29.37616
2026-08-07 13:00:00,65297.68,65332.64,65180.74,65218.14,17.47235
2026-08-07 13:15:00,65211.86,65278.53,65108.03,65156.08,12.58551
2026-08-07 13:30:00,65163.17,65328.69,65098.76,65306.6,60.51401
2026-08-07 13:45:00,65306.21,65338.43,64975.51,65007.54,61.33119
2026-08-07 14:00:00,65009.25,65044.63,64778.01,64824.32,71.02296
2026-08-07 14:15:00,64824.88,65235.02,64781.13,65189.96,53.70962
2026-08-07 14:30:00,65189.95,65280.18,65080.33,65095.22,48.65548
2026-08-07 14:45:00,65098.62,65154.74,64937.28,64949.85,36.66442
2026-08-07 15:00:00,64949.86,65041.85,64885.91,64962.16,19.87697
2026-08-07 15:15:00,64963.77,65070.51,64928.63,65021.46,12.17852
2026-08-07 15:30:00,65025.27,65137.59,64982.08,65006.34,14.75471
2026-08-07 15:45:00,65005.27,65023.75,64899.91,64907.63,10.87189
2026-08-07 16:00:00,64910.29,65070.32,64906.56,65041.13,17.5956
2026-08-07 16:15:00,65036.79,65048.74,64882.3,64922.77,24.2782
2026-08-07 16:30:00,64931.22,64967.68,64862.54,64945.4,18.51751
2026-08-07 16:45:00,64946.71,64949.64,64808.33,64808.33,15.87239
2026-08-07 17:00:00,64804.6,64832.76,64686.15,64694.39,29.68479
2026-08-07 17:15:00,64694.39,64735.53,64573.83,64595.3,21.31686
2026-08-07 17:30:00,64593.99,64692.22,64518.64,64674.34,21.55013
2026-08-07 17:45:00,64680.78,64762.06,64654.09,64762.06,11.85438
2026-08-07 18:00:00,64769.03,64885.34,64759.87,64857.39,19.1259
2026-08-07 18:15:00,64854.71,64871.65,64789.78,64803.68,13.71675
2026-08-07 18:30:00,64808.28,64844.53,64721.74,64724.34,16.40628
2026-08-07 18:45:00,64724.34,64752.6,64676.32,64739.72,11.83069
2026-08-07 19:00:00,64731.58,64878.56,64731.58,64840.73,18.08428
2026-08-07 19:15:00,64840.39,64994.14,64840.39,64940.99,16.16188
2026-08-07 19:30:00,64945.7,65036.24,64931.81,64974.96,25.83894
2026-08-07 19:45:00,64967.86,65015.59,64943.24,64958.91,25.38029
2026-08-07 20:00:00,64960.16,65045.08,64951.82,64984.49,26.14238
2026-08-07 20:15:00,64987.46,65009.71,64953.27,64981.4,15.05858
2026-08-07 20:30:00,64981.78,64981.78,64947.27,64965.57,7.97345
2026-08-07 20:45:00,64965.6,64987.15,64955.81,64976.94,7.22987
2026-08-07 21:00:00,64976.94,65027.25,64976.94,65008.23,8.80543
2026-08-07 21:15:00,65008.23,65020.67,64952.18,65009.76,8.67792
2026-08-07 21:30:00,65009.77,65123.71,65006.35,65034.85,11.01196
2026-08-07 21:45:00,65033.88,65045.23,64932.33,64937.27,6.91055
2026-08-07 22:00:00,64934.31,64940.26,64892.24,64940.26,8.23826
2026-08-07 22:15:00,64939.72,64959.73,64905.28,64922.01,5.38287
2026-08-07 22:30:00,64927.66,64932.24,64844.94,64876.68,6.91682
2026-08-07 22:45:00,64879.95,64929.13,64875.97,64894.23,7.16542
2026-08-07 23:00:00,64890.37,64897.32,64886.58,64896.36,2.65707
2026-08-07 23:15:00,64896.35,64897.02,64876.71,64896.18,4.75813
2026-08-07 23:30:00,64894.02,64912.12,64893.46,64912.12,3.03668
2026-08-07 23:45:00,64912.12,64929.54,64912.12,64927.1,4.87501
2026-08-08 00:00:00,64927.11,64960.78,64900.35,64900.41,4.70475
2026-08-08 00:15:00,64901.46,64901.46,64822.07,64881.21,5.35126
2026-08-08 00:30:00,64881.79,64905.98,64872.81,64905.98,4.69807
2026-08-08 00:45:00,64910.15,64928.62,64906.11,64928.62,1.50295
2026-08-08 01:00:00,64934.29,64964.11,64910.2,64959.01,5.35873
2026-08-08 01:15:00,64959.01,64959.01,64911.85,64911.85,3.57122
2026-08-08 01:30:00,64911.86,64940.09,64911.47,64940.08,1.42417
2026-08-08 01:45:00,64936.7,64936.7,64913.25,64925.43,1.79338
2026-08-08 02:00:00,64916.25,64918.4,64894.49,64905.3,0.95733
2026-08-08 02:15:00,64906.3,64934.24,64896.59,64931.36,3.85753
2026-08-08 02:30:00,64931.5,64962.54,64912.26,64923.37,5.46551
2026-08-08 02:45:00,64923.36,64927.97,64916.43,64921.88,6.1024
2026-08-08 03:00:00,64921.63,64946.92,64916.38,64943.36,2.37813
2026-08-08 03:15:00,64934.12,65049.35,64934.12,65029.86,10.74706
2026-08-08 03:30:00,65029.86,65077.27,65004.51,65019.04,1.18659
2026-08-08 03:45:00,65019.04,65039.3,65000.49,65039.3,1.63168
2026-08-08 04:00:00,65033.12,65077.78,64971.17,64980.43,3.40526
2026-08-08 04:15:00,64980.42,65007.98,64969.52,65001.25,2.8152
2026-08-08 04:30:00,65001.25,65065.15,64991.85,65042.94,10.43651
2026-08-08 04:45:00,65042.94,65042.94,65000.54,65007.56,3.19956
2026-08-08 05:00:00,65007.55,65022.91,64991.35,64991.35,1.77066
2026-08-08 05:15:00,64994.02,65028.91,64994.02,65020.09,2.02094
2026-08-08 05:30:00,65022.25,65022.76,65004.69,65017.72,1.53946
2026-08-08 05:45:00,65017.72,65017.74,64971.35,64995.4,2.64166
2026-08-08 06:00:00,64995.41,65007.06,64971.89,64980.51,3.6295
2026-08-08 06:15:00,64980.51,64990.09,64965.35,64973.98,3.35728
2026-08-08 06:30:00,64973.99,64990.01,64957.75,64990.01,5.00214
2026-08-08 06:45:00,64990.03,65018.82,64990.03,65006.6,1.44227
2026-08-08 07:00:00,65006.6,65012.88,64994.57,64994.57,0.64299
2026-08-08 07:15:00,64994.58,65004.5,64993.48,65000.11,0.46207
2026-08-08 07:30:00,65000.12,65000.12,64946.17,64952.6,0.69592
2026-08-08 07:45:00,64950.9,64966.32,64948.74,64963.44,0.48486
2026-08-08 08:00:00,64960.0,64970.26,64945.84,64970.19,1.00682
2026-08-08 08:15:00,64970.19,64987.04,64961.87,64984.56,0.87167
2026-08-08 08:30:00,64984.56,65020.41,64980.01,65014.0,4.05828
2026-08-08 08:45:00,65013.99,65013.99,64986.94,64993.62,2.28371
2026-08-08 09:00:00,64993.89,65005.03,64992.96,65000.27,1.12643
2026-08-08 09:15:00,65009.31,65020.59,65005.58,65019.39,0.33878
2026-08-08 09:30:00,65017.59,65061.45,65007.4,65008.1,2.41633
2026-08-08 09:45:00,65013.33,65013.33,64982.07,64989.16,1.26583
2026-08-08 10:00:00,64989.16,65008.84,64984.03,64997.7,1.08015
